state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,10.3.3,Number of children (more than 10 years old) given TT10,TOTAL,12632,14684,18754,34662,97472,99165,64311,35107,39521,24785,35372,25053,501518
,10.3.4,Number of children (more than 16 years old) given TT16,TOTAL,12809,14622,18591,24629,65517,85404,64112,37526,48906,25492,36633,25309,459550
,10.3.5.a,Number of cases of Abscess reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,237,274,337,332,236,285,215,238,202,181,236,142,2915
,10.3.5.b,Number of cases of Death reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,0,0,0,0,0,0,0,0,0,0,1,0,1
,10.3.5.c,Number of cases of other complications reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,871,1040,1224,994,1215,1127,1417,1342,1390,1253,1362,1295,14530
,10.4.1,Number of Immunisation sessions planned to be held during the month,TOTAL,25358,26398,27068,27009,26958,28315,28382,28009,27857,27154,30489,27774,330771
,10.4.2,Number of Immunisation sessions held during the month,TOTAL,23146,24829,25914,25161,25644,27326,27314,26870,27160,25373,29763,27097,315597
,10.4.3,Number of Immunisation sessions held during the month where ASHAs were present,TOTAL,20769,22437,23771,23150,23488,25069,25245,24790,25143,23538,27840,25013,290253
,10.5.1,Number of children (more than 16 months old) received Japanese Encephalitis (JE) vaccination,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,11.1.1,Number of children (9 months to 5 years old) administered 1st dose of Vitamin A (Dose-1),TOTAL,30065,33883,40320,38787,40306,41916,42473,40526,39344,35870,52369,44639,480498
,11.1.2,Number of children (9 months to 5 years old) were administered 5th dose of Vitamin A (Dose-5),TOTAL,12215,9204,10691,10384,9897,36113,25824,12290,13635,14106,181579,22249,358187
,11.1.3,Number of children (9 months to 5 years old) administered 9th dose of Vitamin A (Dose-9),TOTAL,9361,6170,7425,7812,8077,36379,25855,11509,12814,12007,186632,22143,346184
,12.1,Number of cases of Diptheria reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.2,Number of cases of Pertusis reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.3,Number of cases of Tetanus neonatarum reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.4,Number of cases of Tetanus other than neonatarum reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.5,Number of cases of Polio reported in children below 5 years of age,TOTAL,0,0,0,0,6,0,0,0,0,0,0,0,6
,12.6,Number of cases of Measles reported in children below 5 years of age,TOTAL,52,63,64,28,48,30,70,64,39,66,116,76,716
,12.7,Number of cases of Diarrhoea and Dehydration reported in children below 5 years of age,TOTAL,5904,7477,9648,11617,10084,8379,7427,6802,6903,7663,7615,7544,97063
,12.8,Number of cases of Malaria reported in children below 5 years of age,TOTAL,2790,1635,2239,2177,2526,2292,2327,1899,2135,1776,1933,1709,25438
,12.9,Number of children below 5 years of age admitted with Respiratory Infections,TOTAL,406,635,421,675,629,645,696,519,409,860,748,688,7331
,13.1,Number of Patients operated for cataract,TOTAL,1960,611,1024,1505,1770,2153,2699,3397,3001,4004,3149,5434,30707
,13.2,Number of Intraocular Lens(IOL) implantations,TOTAL,1911,605,1016,1468,1715,2143,2686,3397,3178,4038,3132,4281,29570
,13.3,Number of School children detected with Refractive errors,TOTAL,211,91,92,1081,2022,3746,2765,2394,3567,2976,1985,2370,23300
,13.4,Number of children provided free glasses,TOTAL,125,4,17,194,304,695,1727,2468,2194,1371,1268,2826,13193
,13.5,Number of eyes collected through eye donation,TOTAL,11,0,1,2,22,1,0,0,0,1,0,1,39
,13.6,Number of eyes utilised for corneal transplant,TOTAL,4,0,0,0,1,1,0,0,0,1,0,1,8
,14.01,Number of CHC or SDH or DH functioning as First Referral units (FRUs),TOTAL,89,81,83,81,87,84,87,88,84,87,92,87,-1
,14.02,Number of PHCs functioning 24X7 with atleast 3 Staff Nurses,TOTAL,152,167,181,177,167,184,191,198,220,225,222,215,-1
,14.03,Number of Anganwadi centres reported to have conducted VHNDs,TOTAL,22813,24213,26300,25473,25912,26222,26478,25801,26503,25136,27050,26892,-1
,14.04,Number of facilities having a Rogi Kalyan Samiti (RKS),TOTAL,160,152,156,150,160,157,159,156,149,150,148,144,-1
,14.05,Number of RKS meetings held during the month,TOTAL,165,185,183,237,191,294,279,267,162,214,191,179,2547
,14.06,Number of facilities having Ambulance services (Assured Referral Services),TOTAL,315,341,329,328,337,333,350,347,384,376,360,369,-1
,14.07,Total Number of times the Ambulance was used for transporting patients during the month,TOTAL,3912,4336,4393,4619,4683,5179,4460,4795,4341,3686,3457,3823,51684
,14.08,Number of Institutions having Operational Sick New Born and Child Care Units (SNCU),TOTAL,66,63,67,59,70,75,74,75,70,65,66,62,-1
,14.09,Number of functional Laproscopes in CHC/SDH/DH,TOTAL,14,207,168,188,28,342,30,16,275,724,353,88,-1
,14.10.1.a,Number of male patients admitted (Inpatients) during the month,1. Children,4541,6092,5690,7163,6536,6149,6491,6139,5356,5400,5762,5427,70746
,,,2. Adults,20543,22673,23288,24156,23066,23977,23349,20933,19742,17644,20435,23265,263071
,14.10.1.b,Number of female patients (Inpatients) admitted during the month,1. Children,4931,6401,6012,6923,7082,6072,6763,5616,5899,5385,5827,6092,73003
,,,2. Adults,31314,35400,36194,39475,35698,39132,36941,33227,36466,38217,38496,40147,440707
,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),1. Children,9472,12493,11702,14086,13618,12221,13254,11755,11255,10785,11589,11519,143749
,,,2. Adults,51857,58073,59482,63631,58764,63109,60290,54160,56208,55861,58931,63412,703778
,14.10.2.a,Number of death cases of Inpatient males,TOTAL,419,500,426,579,453,524,584,513,428,339,453,378,5596
,14.10.2.b,Number of death cases of Inpatient females,TOTAL,284,328,276,446,353,336,403,338,245,221,228,282,3740
,14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,703,828,702,1025,806,860,987,851,673,560,681,660,9336
,14.11,In-Patient Head Count at midnight,TOTAL,23530,24371,27901,30877,30201,28396,43091,23287,23588,21329,28525,28690,333786
,14.12.1,OPD attendance (All),TOTAL,738106,777211,946252,1180522,1037310,1051729,1021668,906306,958913,893015,990464,1020071,11521567
,14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,2403,2431,2219,3358,2140,2284,2570,3021,4084,3415,3749,5188,36862
,14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,12,4,0,2,12,13,8,18,11,12,23,28,143
,14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,5556,5522,5825,7807,6851,7032,7036,6259,9529,9353,9038,7034,86842
,14.14.a,Number of patients given AYUSH treatment,TOTAL,33866,35437,39826,49101,44812,48821,49625,44157,48607,45132,45761,49030,534175
,14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,3806,4287,3688,4523,4765,4594,6981,6973,7910,7978,7076,5075,67656
,14.14.c,Number of Adolescents counselled,TOTAL,503,1536,1678,931,1030,1005,1587,1881,1769,1842,2085,2043,17890
,15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,61019,66691,80876,90367,81524,89786,92889,83611,92610,96405,92318,93510,1021606
,15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,2464,3103,3177,3204,3371,3663,3937,3608,3136,3868,3578,3895,41004
,15.1.2.a,Number of HIV tests conducted on males,1. Number tested,4904,5280,6578,6213,5239,6050,6454,6148,5815,4798,5054,6153,68686
,,,2. Number Positive,268,142,148,73,193,79,162,195,128,60,150,98,1696
,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,4668,4420,5910,7062,5152,5159,5245,5519,7437,7282,6586,7047,71487
,,,2. Number Positive,221,99,237,306,177,41,200,117,341,367,584,274,2964
,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,6922,7698,8711,8874,6822,7639,7368,7768,9053,7955,7996,9807,96613
,,,2. Number Positive,97,65,28,10,214,11,25,12,141,46,128,170,947
,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,16494,17398,21199,22149,17213,18848,19067,19435,22305,20035,19636,23007,236786
,,,2. Number Positive,586,306,413,389,584,131,387,324,610,473,862,542,5607
,15.2,Number of Widal tests conducted,Number tested,6950,7350,10130,14269,12293,11408,11219,9246,8734,8613,9815,11430,121457
,15.3.a,Number of VDRL tests conducted on males,Number tested,1892,1724,3068,2843,2623,2790,3267,3235,3136,2380,2059,2682,31699
,15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,1899,1873,2285,2523,2504,2731,2120,2442,2222,2358,2265,3042,28264
,15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,3690,3257,3231,3788,3854,4032,4107,3465,4886,4200,4504,5029,48043
,15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,7481,6854,8584,9154,8981,9553,9494,9142,10244,8938,8828,10753,108006
,15.4.1,Number of blood smears examined for Malaria,TOTAL,104357,115605,151806,250964,192432,174449,173216,157687,137966,106250,127799,135221,1827752
,15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,1003,1429,1663,4185,2293,2886,2579,4451,2393,2113,2901,1967,29863
,15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,3039,3161,4113,8312,7298,7080,7552,7060,5962,4848,5324,5352,69101
,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,167790,184200,172550,148350,147990,151390,157000,141550,130020,142940,115580,93160,1752520
,,,2. Stocks Received,167100,116600,111100,151600,150100,181110,106200,142500,112000,90000,126500,111030,1565840
,,,3. Unusable Stock,1430,0,10700,8500,8000,0,3040,2570,940,750,3130,930,39990
,,,4. Stock Distributed,143510,136750,136450,156960,146960,169870,126170,140180,103290,114390,118980,90090,1583600
,,,5. Total Stock,189950,164050,136500,134490,143130,162630,133990,141300,137790,117800,119970,113170,1694770
,16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,164870,144820,119640,77120,84800,70440,93970,78850,63316,103942,121002,114722,1237492
,,,2. Stocks Received,174050,143750,137050,175050,167100,275080,163500,215040,188500,1764500,1723200,103500,5230320
,,,3. Unusable Stock,1740,0,1800,3100,2100,0,580,860,600,1100,1100,0,12980
,,,4. Stock Distributed,181030,173920,170070,172070,178160,250610,180780,204459,147554,1722420,1680480,102050,5163603
,,,5. Total Stock,156150,114650,84820,77000,71640,94910,76110,88571,103662,144922,162622,116172,1291229
,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,151015,170695,150490,158680,164170,181970,183854,170724,156559,172919,161709,110769,1933554
,,,2. Stocks Received,167100,81100,141100,150600,206120,201130,106630,161000,126910,93000,73000,83000,1590690
,,,3. Unusable Stock,790,0,13750,8250,14500,0,2760,3910,1000,1130,1130,1130,48350
,,,4. Stock Distributed,140740,110785,145140,146360,189850,194230,110620,138085,112000,102050,110550,83490,1583900
,,,5. Total Stock,176585,141010,132700,154670,165940,188870,177104,189729,170469,162739,123029,109149,1891994
,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,5740,4730,3270,1280,440,40,40,0,0,950,1350,2150,19990
,,,2. Stocks Received,30,30,30,30,30,35,35,40,1000,500,1000,0,2760
,,,3. Unusable Stock,2500,0,0,0,0,0,0,0,0,0,0,0,2500
,,,4. Stock Distributed,740,1490,2020,870,430,75,75,40,50,100,200,200,6290
,,,5. Total Stock,2530,3270,1280,440,40,0,0,0,950,1350,2150,1950,13960
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,33970,43640,42900,28950,52680,40530,43623,40333,37483,51373,51823,34033,501338
,,,2. Stocks Received,73040,58590,45540,92380,51540,82540,55420,71000,72500,64500,65000,67000,799050
,,,3. Unusable Stock,20,0,300,1160,1000,0,110,1710,1450,1450,1850,740,9790
,,,4. Stock Distributed,62970,61930,60730,71990,63480,79900,59150,66390,61340,61045,80560,53560,783045
,,,5. Total Stock,44020,40300,27410,48180,39740,43170,39783,43233,47193,53378,34413,46733,507553
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,96915,107160,91585,101265,105966,88651,81113,75058,71098,131851,68742,43727,1063131
,,,2. Stocks Received,62310,41560,72060,70380,49560,64810,51810,55400,103500,72500,71500,51000,766390
,,,3. Unusable Stock,250,7250,10280,8980,4230,0,480,480,8588,400,1335,775,43048
,,,4. Stock Distributed,56165,55585,56880,55979,66875,67670,53675,58080,85897,131264,81515,43525,813110
,,,5. Total Stock,102810,85885,96485,106686,84421,85791,78768,71898,80113,72687,57392,50427,973363
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,103520,111380,92090,79120,72270,44710,81250,77560,88310,97640,108090,72760,1028700
,,,2. Stocks Received,132700,103700,123000,102500,85500,167500,117500,154300,123500,107500,93000,84000,1394700
,,,3. Unusable Stock,500,4000,1900,2350,3500,600,600,300,800,300,500,500,15850
,,,4. Stock Distributed,120340,119190,135570,111150,105670,131080,124250,118570,113370,96750,118740,78370,1373050
,,,5. Total Stock,115380,91890,77620,68120,48600,80530,73900,112990,97640,108090,81850,77890,1034500
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,26412,19402,15402,10212,18779,19184,15884,9424,10674,13574,30664,23110,212721
,,,2. Stocks Received,50,500,500,12207,6630,60,60,6100,3700,29500,5450,15215,79972
,,,3. Unusable Stock,90,400,0,0,0,0,0,0,0,0,0,1706,2196
,,,4. Stock Distributed,8160,4190,5640,4340,9400,960,3395,4550,1400,21645,15350,14715,93745
,,,5. Total Stock,18212,15312,10262,18079,16009,18284,12549,10974,12974,21429,20764,21904,196752
,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,388000,366800,412700,151094,330820,504280,439500,502320,419880,513840,316600,150000,4495834
,,,2. Stocks Received,113420,212180,126500,293960,417700,500,185300,84600,128000,2000,17120,33500,1614780
3. Unusable Stock,,,24000,0,0,0,0,0,30000,94000,24000,24000,30000,54000,280000,
4. Stock Distributed,,,179620,166260,338586,155234,284560,92000,125480,106200,164040,245240,153240,91360,2101820,
5. Total Stock,,,297800,412720,200614,289820,463960,412780,469320,386720,359840,246600,150480,38140,3728794,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,3900,5100,15000,8800,20450,45750,41150,35950,26300,26800,16600,8400,254200,
,,2. Stocks Received,100,23700,2100,32900,79100,6100,12100,80,15100,100,1100,6100,178580,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,1400,13800,8300,17650,53800,10700,17300,8330,14600,10300,5700,1500,163380,
,,5. Total Stock,2600,15000,8800,24050,45750,41150,35950,27700,26800,16600,12000,13000,269400,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,16580,37360,50740,33580,49140,29180,21060,40020,46620,32320,32220,13540,402360,
,,2. Stocks Received,23040,23040,0,37460,1500,6000,20400,10500,0,1780,0,1880,125600,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,6060,25300,17160,21900,25700,10780,3000,22820,14700,1880,18680,2710,170690,
,,5. Total Stock,33560,35100,33580,49140,24940,24400,38460,27700,31920,32220,13540,12710,357270,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,58048,52948,52948,44768,56822,74542,74180,58240,45798,41698,45598,42689,648279,
,,2. Stocks Received,0,0,0,15421,5000,0,400,5000,3100,12200,7529,0,48650,
,,3. Unusable Stock,2000,2000,0,0,0,0,840,0,100,100,100,1400,6540,
,,4. Stock Distributed,4900,0,800,3567,700,5218,3900,6686,5920,6930,13109,4560,56290,
,,5. Total Stock,51148,50948,52148,56622,61122,69324,69840,56554,42878,46868,39918,36729,634099,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,7450,13731,11181,7561,4830,6870,11670,21970,12220,12350,25870,24090,159793,
,,2. Stocks Received,13031,2000,0,0,2740,6100,15000,0,200,14600,200,0,53871,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,6850,4600,3720,1100,950,1950,4800,9750,250,1950,1750,5400,43070,
,,5. Total Stock,13631,11131,7461,6461,6620,11020,21870,12220,12170,25000,24320,18690,170594,
16.3.02,Stock Position of Gloves,1. Balance From Previous Month,43825,60000,55625,51364,43589,64218,57188,51563,57138,49813,32563,20823,587709,
,,2. Stocks Received,29000,5000,8020,6650,36500,6900,1000,14125,11000,2300,5600,57058,183153,
,,3. Unusable Stock,800,0,0,0,0,0,500,0,0,150,900,250,2600,
,,4. Stock Distributed,13825,13416,13281,14525,16906,10335,6125,8550,14750,19550,9290,32060,172613,
,,5. Total Stock,58200,51584,50364,43489,63183,60783,51563,57138,53388,32413,27973,45571,595649,
16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,15,11,4,3,2001,1001,4001,1301,2,101,101,101,8642,
,,2. Stocks Received,0,3,0,0,0,0,0,0,0,0,0,0,3,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,4,10,1,2,1000,0,2700,300,1,0,0,25,4043,
,,5. Total Stock,11,4,3,1,1001,1001,1301,1001,1,101,101,76,4602,
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,103700,79100,73850,95150,98450,95550,28250,28100,41500,40800,33800,32540,750790,
,,2. Stocks Received,4000,76400,70400,10000,0,0,1200,17600,1500,2000,0,39500,222600,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,28700,81650,49200,8800,3500,1800,1350,1600,700,9000,1260,750,188310,
,,5. Total Stock,79000,73850,95050,96350,94950,93750,28100,44100,42300,33800,32540,71290,785080,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,0,1465,465,705,55,3038,400,6700,0,0,0,0,12828,
,,2. Stocks Received,1840,0,1840,0,4808,0,6800,0,0,0,0,0,15288,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,375,1000,1600,650,1825,500,500,6700,0,0,0,0,13150,
,,5. Total Stock,1465,465,705,55,3038,2538,6700,0,0,0,0,0,14966,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,0,5,5,5,90025,15015,10020,10020,5,10,9,9,125128,
