state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,,,3. Unusable Stock,,20350,,,,,,,477,,,,20827
,,,4. Stock Distributed,169503,190630,419375,198114,318146,170079,173417,136607,151252,631637,938468,135070,3632298
,,,5. Total Stock,565763,677218,655637,587791,606537,465832,523993,546625,634807,720783,662466,571146,7218598
,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,437288,477687,523993,446138,508294,439358,401164,399659,444070,390950,372520,366382,5207503
,,,2. Stocks Received,64560,141392,109000,149530,76400,42100,113170,110150,71850,48509,90850,74150,1091661
,,,3. Unusable Stock,,7700,,,,,1500,,,,,,9200
,,,4. Stock Distributed,94540,111922,150252,118672,106680,83042,101407,62605,81122,68296,98340,83063,1159941
,,,5. Total Stock,407308,499457,482741,476996,478014,398416,411427,447204,434798,371163,365030,357469,5130023
,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,167487,257541,303974,360029,357107,336509,319204,321334,331395,330356,322763,311802,3719501
,,,2. Stocks Received,71560,106140,69820,63970,45950,31721,61950,42150,34162,21200,21200,17000,586823
,,,3. Unusable Stock,,,,,,,1000,,,,,,1000
,,,4. Stock Distributed,60400,61202,83187,56997,60608,42059,50623,27527,29442,28793,32456,29589,562883
,,,5. Total Stock,178647,302479,290607,367002,342449,326171,329531,335957,336115,322763,311507,299213,3742441
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,208605,317716,323567,350570,307194,336320,303058,324872,355160,328200,322254,302503,3780019
,,,2. Stocks Received,38860,67462,151700,62940,117250,26700,99616,87750,50600,45500,52000,57700,858078
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,63504,44811,118462,86224,69594,62654,71996,59565,63865,49444,67884,54563,812566
,,,5. Total Stock,183961,340367,356805,327286,354850,300366,330678,353057,341895,324256,306370,305640,3825531
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,192992,272671,310411,279189,314788,278754,266428,256736,267731,264827,253089,241530,3199146
,,,2. Stocks Received,50600,75497,62440,88000,42250,32630,50716,54950,43350,27200,34500,35700,597833
,,,3. Unusable Stock,,750,,,,,,,,,,,750
,,,4. Stock Distributed,56274,48234,62897,53962,52984,45845,54306,38107,42275,38825,45740,42459,581908
,,,5. Total Stock,187318,299184,309954,313227,304054,265539,262838,273579,268806,253202,241849,234771,3214321
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,,,,9000,11950,25883,26475,26850,62240,54560,46880,40790,304628
,,,2. Stocks Received,,,10000,,4000,5000,10000,57000,,,,10000,96000
,,,3. Unusable Stock,,,,,,,,,,,,3890,3890
,,,4. Stock Distributed,,,1000,1000,5417,16958,9625,20800,10280,7680,5820,9160,87740
,,,5. Total Stock,0,0,9000,8000,10533,13925,26850,63050,51960,46880,41060,37740,308998
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,,2000,1450,1450,,7000,6560,5885,4900,3815,2985,2005,38050
,,,2. Stocks Received,,30,,,8200,,,,,,,,8230
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,580,,,1200,440,675,985,1085,830,980,670,7445
,,,5. Total Stock,0,1450,1450,1450,7000,6560,5885,4900,3815,2985,2005,1335,38835
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,6090,10036,9025,10225,35075,37575,15534,10197,12678,16716,11430,13144,187725
,,,2. Stocks Received,4800,600,,5400,3000,310,73,6220,5400,2400,,500,28703
,,,3. Unusable Stock,,,,2800,,,,,,3200,,,6000
,,,4. Stock Distributed,1000,1493,1300,5050,3100,1951,4185,5015,1812,750,2500,659,28815
,,,5. Total Stock,9890,9143,7725,7775,34975,35934,11422,11402,16266,15166,8930,12985,181613
,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,73689,110455,71000,67300,247300,446200,632485,403550,459150,438650,266385,346650,3562814
,,,2. Stocks Received,48000,,,186000,198700,7000,191595,96000,108000,33000,90000,18000,976295
3. Unusable Stock,,,,,,,,,44000,,,,,,44000,
4. Stock Distributed,,,18064,35017,32000,80000,53800,65300,327530,99400,129500,131500,95500,80700,1148311,
5. Total Stock,,,103625,75438,39000,173300,392200,387900,452550,400150,437650,340150,260885,283950,3346798,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,13300,21618,55100,48400,47100,1139300,762215,873055,865555,841699,28850,584840,5281032,
,,2. Stocks Received,22800,45000,,30000,2565000,937475,340200,10000,13300,6000,11000,4000,3984775,
,,3. Unusable Stock,,,,,,,2200,,,,,,2200,
,,4. Stock Distributed,3732,5818,6700,53400,1473800,964985,201160,20900,38556,217300,21250,11782,3019383,
,,5. Total Stock,32368,60800,48400,25000,1138300,1111790,899055,862155,840299,630399,18600,577058,6244224,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,8100,15913,12600,7902,5900,36400,23330,9440,7240,6660,6170,6784,146439,
,,2. Stocks Received,15000,,,,32400,500,11150,1000,,2040,5250,100,67440,
,,3. Unusable Stock,,,,,,,2700,,,,,,2700,
,,4. Stock Distributed,2676,3313,4700,2000,3700,20760,6990,1900,1080,467,7656,2450,57692,
,,5. Total Stock,20424,12600,7900,5902,34600,16140,24790,8540,6160,8233,3764,4434,153487,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,200,,650,1250,10600,14110,15560,8978,10028,7028,5878,4548,78830,
,,2. Stocks Received,200,900,,2500,5500,1060,1000,3100,1100,1300,1000,3450,21110,
,,3. Unusable Stock,,,,,,,800,,,,,,800,
,,4. Stock Distributed,400,250,200,450,2290,1940,6482,2300,3500,3750,2530,3298,27390,
,,5. Total Stock,0,650,450,3300,13810,13230,9278,9778,7628,4578,4348,4700,71750,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,12280,18980,36350,40250,31800,23825,38740,94380,69740,54710,31230,30325,482610,
,,2. Stocks Received,,22000,16000,,23200,44615,75810,21700,6760,600,,2200,212885,
,,3. Unusable Stock,,1060,,,,,2000,,,,,,3060,
,,4. Stock Distributed,4300,5438,9800,13950,22900,22275,39070,31940,16590,20550,9800,7650,204263,
,,5. Total Stock,7980,34482,42550,26300,32100,46165,73480,84140,59910,34760,21430,24875,488172,
16.3.02,Stock Position of Gloves,1. Balance From Previous Month,35993,45345,55970,51395,68970,25375,18065,17845,12745,10111,6265,11751,359830,
,,2. Stocks Received,4800,10905,9100,19715,13450,4410,14500,6000,3500,5000,19000,13250,123630,
,,3. Unusable Stock,,,,,,,1000,,,,,,1000,
,,4. Stock Distributed,14570,11930,15225,23690,48205,16020,9510,12345,8709,8020,10505,14915,193644,
,,5. Total Stock,26223,44320,49845,47420,34215,13765,22055,11500,7536,7091,14760,10086,288816,
16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,,,3600,200,,,,,,550,1400,1800,7550,
,,2. Stocks Received,,,,,,,,,750,2250,1500,,4500,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,200,1400,1100,,2700,
,,5. Total Stock,0,0,3600,200,0,0,0,0,550,1400,1800,1800,9350,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,800,800,600,200,1825,1800,1900,1200,1000,600,620,220,11565,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,400,,,,225,300,200,200,400,,200,200,2125,
,,5. Total Stock,400,800,600,200,1600,1500,1700,1000,600,600,420,20,9440,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,6000,,,,,,,6000,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,6000,,,,,,,6000,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,142300,140900,41900,54548,2444952,3488172,2979072,2988539,2328454,2567355,1270330,1976626,20423148,
,,2. Stocks Received,120000,40000,71000,2636900,5240300,1028400,5977800,67500,514200,203300,43000,554000,16496400,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,150700,126080,58352,304296,4210880,2396900,3839533,1084985,368499,512685,389294,408491,13850695,
,,5. Total Stock,111600,54820,54548,2387152,3474372,2119672,5117339,1971054,2474155,2257970,924036,2122135,23068853,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,12800,9800,9800,30100,77600,51000,104400,68450,39100,23200,15700,33058,475008,
,,2. Stocks Received,,52800,52800,57600,26800,31200,111400,,,2100,,105600,440300,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,3000,52800,32500,30100,53400,33800,145750,28850,15900,2700,6400,30810,436010,
,,5. Total Stock,9800,9800,30100,57600,51000,48400,70050,39600,23200,22600,9300,107848,479298,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,,50,,,3400,106525,109900,94050,120154,118990,47150,90965,691184,
,,2. Stocks Received,,,,,193500,82500,197090,4000,8000,10800,,4600,500490,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,50,,,94500,79400,65440,5396,14014,6375,28700,11000,304875,
,,5. Total Stock,0,0,0,0,102400,109625,241550,92654,114140,123415,18450,84565,886799,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,200006,411837,488007,497102,31336,30475,33980,36183,30314,526670,511990,507766,3305666,
,,2. Stocks Received,262704,79579,2156,5780,12260,14862,17916,,52112,10,460,600,448439,
,,3. Unusable Stock,,,,,,,,,,2,,,2,
,,4. Stock Distributed,10293,13734,12221,19794,9960,12384,13718,6661,7860,4697,6074,8822,126218,
,,5. Total Stock,452417,477682,477942,483088,33636,32953,38178,29522,74566,521981,506376,499544,3627885,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,57299,135748,107254,115278,213890,244063,242924,306998,237888,377708,433973,341433,2814456,
,,2. Stocks Received,53666,71466,141888,290807,771000,127350,319550,101375,233825,235825,170000,121900,2638652,
,,3. Unusable Stock,,,,,,,1000,,,,,,1000,
,,4. Stock Distributed,42531,128130,108484,153225,753352,159575,224140,162160,151405,196925,224300,223325,2527552,
,,5. Total Stock,68434,79084,140658,252860,231538,211838,337334,246213,320308,416608,379673,240008,2924556,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,237683,270743,349849,324980,273225,240600,256391,307637,280996,275882,294719,279399,3392104,
,,2. Stocks Received,42210,63468,70800,57590,72153,80780,155000,59300,71500,76800,78100,67500,895201,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,40012,46828,78449,69236,104778,68039,93146,88141,65393,51217,81103,63584,849926,
,,5. Total Stock,239881,287383,342200,313334,240600,253341,318245,278796,287103,301465,291716,283315,3437379,
16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,963898,899628,1287515,1216403,1037638,981278,1032389,1096063,998989,988427,1203115,1043022,12748365,
,,2. Stocks Received,157080,413942,276316,139888,189000,162500,400545,305000,179500,409900,274000,158000,3065671,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,242681,362116,321799,230012,245360,166789,331438,239074,212334,176363,361981,338509,3228456,
,,5. Total Stock,878297,951454,1242032,1126279,981278,976989,1101496,1161989,966155,1221964,1115134,862513,12585580,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,211315,231319,252213,195084,227907,238135,233523,211663,191589,279134,197671,160139,2629692,
,,2. Stocks Received,30562,149090,70175,57865,54700,59500,70600,38500,118600,62800,88800,39700,840892,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,41788,122523,114886,48863,72407,71157,77855,44469,41672,137151,116049,105725,994545,
,,5. Total Stock,200089,257886,207502,204086,210200,226478,226268,205694,268517,204783,170422,94114,2476039,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,20,23,30,24,20,21,14,8,10,4,6,3,183,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,,,,4,,7,1,7,2,6,,4,31,
,,2. Between 1 week & 4 weeks of birth,,,,1,4,2,7,4,4,4,2,2,30,
,,3. Total,,,,5,4,9,8,11,6,10,2,6,61,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,2,2,2,4,8,5,15,10,6,10,3,7,74,
,,2. Between 1 week & 4 weeks of birth,,2,,2,1,3,5,11,5,5,2,2,38,
,,3. Total,2,4,2,6,9,8,20,21,11,15,5,9,112,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,,1,2,2,3,6,15,9,11,15,16,4,84,
,,2. Between 1 week & 4 weeks of birth,,1,,,4,6,8,6,9,9,9,,52,
,,3. Total,,2,2,2,7,12,23,15,20,24,25,4,136,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,51,76,50,44,14,37,42,19,8,14,29,12,396,
,,2. Between 1 week & 4 weeks of birth,42,27,48,25,15,19,23,16,12,17,20,7,271,
,,3. Total,93,103,98,69,29,56,65,35,20,31,49,19,667,
17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,2,2,2,1,,8,13,30,26,12,9,12,117,
,,2. Between 1 year & 5 years,,,,1,1,4,2,9,5,4,5,5,36,
,,3. Total,2,2,2,2,1,12,15,39,31,16,14,17,153,
17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,,,,,1,,3,,2,4,1,,11,
,,2. Between 1 year & 5 years,,,,,4,5,5,6,,4,1,,25,
,,3. Total,,,,,5,5,8,6,2,8,2,,36,
17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,,,1,1,3,2,6,11,7,4,5,6,46,
,,2. Between 1 year & 5 years,1,,1,2,3,8,11,11,11,7,1,7,63,
,,3. Total,1,,2,3,6,10,17,22,18,11,6,13,109,
17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,,,,,,,4,1,,1,,,6,
,,2. Between 1 year & 5 years,1,,1,,,,2,,,1,,,5,
,,3. Total,1,,1,,,,6,1,,2,,,11,
17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,55,39,72,28,26,41,66,42,38,36,27,21,491,
,,2. Between 1 year & 5 years,40,38,67,34,24,20,42,24,23,26,16,18,372,
,,3. Total,95,77,139,62,50,61,108,66,61,62,43,39,863,
17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,,,,,8,2,1,2,,,1,,14,
,,2. 15-55 yrs.,,,,1,5,7,3,6,2,4,2,13,43,
,,3. Above 55 yrs.,,,,,,34,3,1,,2,3,20,63,
,,4. Total,,,,1,13,43,7,9,2,6,6,33,120,
17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,,,,,1,,,2,1,,,,4,
,,2. 15-55 yrs.,,,,1,6,8,3,5,4,6,11,8,52,
,,3. Above 55 yrs.,,,,,,1,,1,5,4,2,2,15,
,,4. Total,,,,1,7,9,3,8,10,10,13,10,71,
17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,,,,,1,2,3,2,1,1,1,1,12,
,,2. 15-55 yrs.,,,,5,7,20,18,31,36,31,12,14,174,
,,3. Above 55 yrs.,,,,,7,16,18,21,37,25,19,14,157,
,,4. Total,,,,5,15,38,39,54,74,57,32,29,343,
17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,,2,,1,,,,3,1,,,,7,
,,2. 15-55 yrs.,,,1,,2,8,2,4,3,,,2,22,
,,3. Above 55 yrs.,,,,,,,,,,,1,1,2,
,,4. Total,,2,1,1,2,8,2,7,4,,1,3,31,
17.4.5,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being other Fever related,1. 6-14 yrs,,2,,2,1,9,3,8,4,5,1,2,37,
,,2. 15-55 yrs.,1,,,2,11,26,51,41,48,22,11,19,232,
,,3. Above 55 yrs.,,,,1,2,23,21,30,21,17,22,17,154,
,,4. Total,1,2,,5,14,58,75,79,73,44,34,38,423,
17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,,1,,,1,
,,3. Above 55 yrs.,,,,,,,,,2,1,1,,4,
,,4. Total,,,,,,,,,2,2,1,,5,
17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,,,,,1,,1,1,,1,1,,5,
,,2. 15-55 yrs.,2,2,,6,9,23,16,29,45,48,38,20,238,
,,3. Above 55 yrs.,,1,,1,2,21,22,34,37,55,39,41,253,
,,4. Total,2,3,,7,12,44,39,64,82,104,78,61,496,
17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,,,,,,1,,,,,,1,2,
,,2. 15-55 yrs.,,1,,4,6,1,3,13,8,11,17,6,70,
,,3. Above 55 yrs.,2,1,,,,5,10,18,9,13,15,21,94,
,,4. Total,2,2,,4,6,7,13,31,17,24,32,28,166,
17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,23,1,1,,1,1,3,,2,3,2,37,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,23,1,1,,1,1,3,,2,3,2,37,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,1,1,1,3,5,4,2,8,4,2,31,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,1,1,1,3,5,4,2,8,4,2,31,
