state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,11.1.3,Number of children (9 months to 5 years old) administered 9th dose of Vitamin A (Dose-9),TOTAL,62793,24452,17601,16529,18010,17684,19396,80128,38970,15678,14890,16878,343009
,12.1,Number of cases of Diptheria reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.2,Number of cases of Pertusis reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.3,Number of cases of Tetanus neonatarum reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,4,0,0,0,0,0,4
,12.4,Number of cases of Tetanus other than neonatarum reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,4,4,0,0,0,8
,12.5,Number of cases of Polio reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.6,Number of cases of Measles reported in children below 5 years of age,TOTAL,15,30,18,5,6,24,12,7,18,31,23,14,203
,12.7,Number of cases of Diarrhoea and Dehydration reported in children below 5 years of age,TOTAL,3734,4800,4591,5183,4278,3495,2868,2936,2803,2593,2375,2739,42395
,12.8,Number of cases of Malaria reported in children below 5 years of age,TOTAL,18,38,10,14,26,54,43,17,16,6,23,17,282
,12.9,Number of children below 5 years of age admitted with Respiratory Infections,TOTAL,234,257,261,359,476,393,309,417,433,391,538,423,4491
,13.1,Number of Patients operated for cataract,TOTAL,2358,2150,1672,1947,1514,1740,1958,2487,2449,2176,1689,2178,24318
,13.2,Number of Intraocular Lens(IOL) implantations,TOTAL,2099,1935,1479,1137,1370,1944,1900,2349,2089,2055,1614,2175,22146
,13.3,Number of School children detected with Refractive errors,TOTAL,2830,1201,2149,2233,2237,2835,2240,2812,2704,1733,2382,1880,27236
,13.4,Number of children provided free glasses,TOTAL,763,98,148,280,226,205,338,449,602,625,521,169,4424
,13.5,Number of eyes collected through eye donation,TOTAL,0,0,0,0,4,0,0,0,0,0,0,12,16
,13.6,Number of eyes utilised for corneal transplant,TOTAL,0,0,0,0,3,0,0,0,0,0,0,0,3
,14.01,Number of CHC or SDH or DH functioning as First Referral units (FRUs),TOTAL,28,26,28,28,29,28,29,28,28,10,11,12,-1
,14.02,Number of PHCs functioning 24X7 with atleast 3 Staff Nurses,TOTAL,100,99,99,100,100,101,100,104,107,56,56,63,-1
,14.03,Number of Anganwadi centres reported to have conducted VHNDs,TOTAL,6862,6930,6740,6862,6999,6719,6847,7033,7017,6916,6806,7117,-1
,14.04,Number of facilities having a Rogi Kalyan Samiti (RKS),TOTAL,46,43,44,44,45,44,46,44,48,23,28,30,-1
,14.05,Number of RKS meetings held during the month,TOTAL,335,321,329,320,312,315,318,313,314,421,304,288,3890
,14.06,Number of facilities having Ambulance services (Assured Referral Services),TOTAL,130,122,130,130,126,126,128,130,137,65,68,76,-1
,14.07,Total Number of times the Ambulance was used for transporting patients during the month,TOTAL,19850,21786,22603,21928,24274,27614,25153,21282,25660,20979,15101,21944,268174
,14.08,Number of Institutions having Operational Sick New Born and Child Care Units (SNCU),TOTAL,14,12,13,12,12,12,13,12,12,8,10,10,-1
,14.09,Number of functional Laproscopes in CHC/SDH/DH,TOTAL,172,181,181,181,184,183,182,182,179,189,188,187,-1
,14.10.1.a,Number of male patients admitted (Inpatients) during the month,1. Children,8292,9157,9049,10766,12561,10476,10889,10272,10156,10313,10421,9721,122073
,,,2. Adults,13964,17121,16503,18201,15962,13722,13199,14189,13267,12510,13282,13090,175010
,14.10.1.b,Number of female patients (Inpatients) admitted during the month,1. Children,8663,8451,9087,10047,11442,9935,10612,9124,9355,11372,8542,9132,115762
,,,2. Adults,30916,40351,40602,42268,42791,41078,38029,38179,39767,37804,33617,35462,460864
,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),1. Children,16955,17608,18136,20813,24003,20411,21501,19396,19511,21685,18963,18853,237835
,,,2. Adults,44880,57472,57105,60469,58753,54800,51228,52368,53034,50314,46899,48552,635874
,14.10.2.a,Number of death cases of Inpatient males,TOTAL,172,243,218,299,292,142,225,246,235,227,184,240,2723
,14.10.2.b,Number of death cases of Inpatient females,TOTAL,71,118,120,142,148,89,166,128,112,122,93,109,1418
,14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,243,361,338,441,440,231,391,374,347,349,277,349,4141
,14.11,In-Patient Head Count at midnight,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,14.12.1,OPD attendance (All),TOTAL,1946543,2209145,1979140,2085038,2331842,2184783,1799380,2107800,1977836,1891050,1948787,2247281,24708625
,14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,3725,4041,4733,4866,4207,4212,3374,3821,4444,4059,2637,3834,47953
,14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,194,254,308,220,173,178,220,176,126,166,170,146,2331
,14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,3758,4924,4850,4325,3630,4152,3371,3801,4206,3689,2636,3171,46513
,14.14.a,Number of patients given AYUSH treatment,TOTAL,158259,177788,171288,157945,167045,166972,143762,158977,173736,158718,134897,154081,1923468
,14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,81992,97879,88597,82298,89734,88191,71850,87126,85398,86144,76264,83185,1018658
,14.14.c,Number of Adolescents counselled,TOTAL,8507,6541,7074,7844,6206,7099,6630,7706,9136,8428,6609,7089,88869
,15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,156299,187578,174774,186536,187648,181076,149050,167696,174654,150471,166669,184580,2067031
,15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,10425,10159,9784,10758,10296,12041,8419,10661,11024,8373,9238,9217,120395
,15.1.2.a,Number of HIV tests conducted on males,1. Number tested,14765,16651,15094,15343,15000,14581,12045,13049,12900,9856,6909,9062,155255
,,,2. Number Positive,162,166,143,149,143,123,115,151,144,129,97,133,1655
,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,10951,14294,13839,12978,12265,11898,9902,12497,12738,8763,8103,8453,136681
,,,2. Number Positive,90,89,148,56,89,61,57,66,75,54,62,56,903
,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,22607,27513,24356,28136,25913,24744,18218,22393,24514,18508,13648,17530,268080
,,,2. Number Positive,27,44,19,18,29,25,20,20,54,40,10,15,321
,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,48323,58458,53289,56457,53178,51223,40165,47939,50152,37127,28660,35045,560016
,,,2. Number Positive,279,299,310,223,261,209,192,237,273,223,169,204,2879
,15.2,Number of Widal tests conducted,Number tested,13145,16672,12621,16841,19832,22393,15662,12838,8000,7651,17162,20042,182859
,15.3.a,Number of VDRL tests conducted on males,Number tested,2324,3493,2551,3298,3527,2679,2755,2313,2133,2133,1681,2424,31311
,15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,3154,3158,4501,4257,3922,3025,2928,3759,3260,3436,3532,4040,42972
,15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,19500,22895,19842,21957,20924,19064,16730,19253,24486,21085,19716,22804,248256
,15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,24978,29546,26894,29512,28373,24768,22413,25325,29879,26654,24929,29268,322539
,15.4.1,Number of blood smears examined for Malaria,TOTAL,135322,159667,154483,176183,197454,179622,136513,130587,114428,100739,124307,133621,1742926
,15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,850,2954,697,1094,2159,3264,999,397,77,206,668,1220,14585
,15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,5,10,2,7,4,377,16,5,0,0,2,1,429
,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,75010,82630,101990,85320,87360,85950,83130,111070,110580,104530,93940,78230,1099740
,,,2. Stocks Received,74000,91100,52000,88500,62000,69000,86000,50000,56000,38000,46000,64500,777100
,,,3. Unusable Stock,0,1200,14050,2650,4350,4050,3090,800,490,1900,250,3600,36430
,,,4. Stock Distributed,63830,73990,58620,80460,77410,72120,58060,50490,62050,47290,54410,58340,757070
,,,5. Total Stock,85180,98540,81320,90710,67600,78780,107980,109780,104040,93340,85280,80790,1083340
,16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,91190,101800,137230,117100,128130,139100,105010,98290,126210,94210,68960,51260,1258490
,,,2. Stocks Received,109000,122000,82000,96300,74000,61000,89000,112000,72000,65000,74000,151600,1107900
,,,3. Unusable Stock,6400,13200,21570,4220,6920,6660,3560,700,2900,340,850,2000,69320
,,,4. Stock Distributed,94640,91070,85280,77270,70930,89140,95720,84080,104000,87150,85710,113680,1078670
,,,5. Total Stock,99150,119530,112380,131910,124280,104300,94730,125510,91310,71720,56400,87180,1218400
,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,428960,144120,201960,164440,159140,191760,178880,160610,195830,527930,50980,72800,2477410
,,,2. Stocks Received,135000,229500,175000,227000,194000,380000,190000,400500,545000,1029000,852100,295400,4652500
,,,3. Unusable Stock,5800,3300,36900,6400,18000,17500,9800,2500,5800,1280,4200,0,111480
,,,4. Stock Distributed,408340,175660,178820,214800,199440,406380,208270,364780,211900,1499450,843240,179750,4890830
,,,5. Total Stock,149820,194660,161240,170240,135700,147880,150810,193830,523130,56200,55640,188450,2127600
,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,95490,114450,172090,143350,135490,146080,131640,154930,178040,168750,131370,109960,1681640
,,,2. Stocks Received,133000,145000,89000,140000,103000,112000,118000,106000,99500,58400,58000,121000,1282900
,,,3. Unusable Stock,0,0,23150,5400,2050,6500,8680,5650,3000,2250,0,600,57280
,,,4. Stock Distributed,103040,98160,99040,133360,119410,124490,94710,83800,107880,88750,82910,102660,1238210
,,,5. Total Stock,125450,161290,138900,144590,117030,127090,146250,171480,166660,136150,106460,127700,1669050
,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,96190,108736,132470,135240,126410,142480,122710,119660,115440,87490,65220,69350,1321396
,,,2. Stocks Received,135500,102000,109000,109700,89000,96000,121500,112000,95000,80000,116000,134500,1300200
,,,3. Unusable Stock,3100,7150,15350,1150,6400,8250,4680,1800,500,50,1400,1700,51530
,,,4. Stock Distributed,113404,85716,92390,103530,97280,112800,124550,116220,122950,101970,101370,114020,1286200
,,,5. Total Stock,115186,117870,133730,140260,111730,117430,114980,113640,86990,65470,78450,88130,1283866
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,62400,67990,91320,61910,73610,87530,89370,84685,91645,73835,66850,63060,914205
,,,2. Stocks Received,92025,95000,67500,91000,88000,86500,78500,82500,71750,64500,70750,87000,975025
,,,3. Unusable Stock,4155,7105,19255,0,4250,3275,4175,2650,550,100,3850,2050,51415
,,,4. Stock Distributed,81935,75170,77660,73800,83555,85010,83110,75540,89810,70485,72540,83660,952275
,,,5. Total Stock,68335,80715,61905,79110,73805,85745,80585,88995,73035,67750,61210,64350,885540
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,9700,30600,55100,47580,30630,19830,25200,59050,54350,37650,29900,21450,421040
,,,2. Stocks Received,58000,55000,30000,15000,25000,34050,75000,27000,16000,25000,20000,46500,426550
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,37650,30500,37520,31950,35850,31000,41150,31700,32700,32750,28450,36070,407290
,,,5. Total Stock,30050,55100,47580,30630,19780,22880,59050,54350,37650,29900,21450,31880,440300
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,121528,111958,119128,103438,90178,83138,64728,58428,64318,59268,51028,49918,977056
,,,2. Stocks Received,6500,20000,3000,9700,6120,8600,24000,25500,15660,11500,18000,29500,178080
,,,3. Unusable Stock,8830,8130,11090,3940,2200,2100,950,0,550,550,0,500,38840
,,,4. Stock Distributed,13970,15630,15190,19860,17410,24510,30300,19610,21210,18440,19460,26610,242200
,,,5. Total Stock,105228,108198,95848,89338,76688,65128,57478,64318,58218,51778,49568,52308,874096
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,46845,48050,33150,47375,50980,98380,100440,95535,89910,106150,112799,124801,954415
,,,2. Stocks Received,3000,7600,6600,18350,70200,13560,1200,19200,24600,34969,17660,7800,224739
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,8825,14700,6475,13115,24600,11500,6105,22525,8360,26020,7958,18850,169033
,,,5. Total Stock,41020,40950,33275,52610,96580,100440,95535,92210,106150,115099,122501,113751,1010121
,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,1146560,1433840,1780880,1942160,2439920,3000960,3637640,3214400,2436050,1710970,1981610,1938020,26663010
,,,2. Stocks Received,600000,1260000,1209600,1647840,1875600,1882920,462960,328601,352800,1024800,441930,887573,11974624
3. Unusable Stock,,,0,0,0,0,0,0,0,0,0,0,0,0,0,
4. Stock Distributed,,,413520,821520,1048320,1218720,1536240,1235440,886200,1106751,1072840,749120,480480,637290,11206441,
5. Total Stock,,,1333040,1872320,1942160,2371280,2779280,3648440,3214400,2436250,1716010,1986650,1943060,2188303,27431193,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,60200,77700,74900,60800,93900,90900,65950,60100,54800,51000,94500,333300,1118050,
,,2. Stocks Received,22200,52000,9000,101900,30800,1200,0,2000,1200,53100,301200,27752,602352,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,5100,48000,23100,62500,37800,26150,5750,7300,5000,9600,62400,128100,420800,
,,5. Total Stock,77300,81700,60800,100200,86900,65950,60200,54800,51000,94500,333300,232952,1299602,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,14743,4188,3438,6138,5988,16638,16923,12773,13780,12485,10260,17090,134444,
,,2. Stocks Received,0,0,3750,3000,10800,3000,0,3350,3300,0,8702,14032,49934,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,10755,350,1650,150,1850,2715,1650,3593,4595,2075,1970,7305,38658,
,,5. Total Stock,3988,3838,5538,8988,14938,16923,15273,12530,12485,10410,16992,23817,145720,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,12501,13901,6301,21201,18501,18501,17301,19701,19501,5300,19500,22500,194709,
,,2. Stocks Received,0,8000,4000,0,0,0,2400,0,0,1200,4000,0,19600,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,100,1600,3100,200,0,1200,0,200,1200,0,1000,12400,21000,
,,5. Total Stock,12401,20301,7201,21001,18501,17301,19701,19501,18301,6500,22500,10100,193309,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,7270,4580,5270,2550,2700,2750,2100,1950,1950,1950,1950,1950,36970,
,,2. Stocks Received,1000,0,0,3000,2000,0,500,0,0,0,0,0,6500,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,1930,0,400,2600,2300,650,650,0,0,0,0,0,8530,
,,5. Total Stock,6340,4580,4870,2950,2400,2100,1950,1950,1950,1950,1950,1950,34940,
16.3.02,Stock Position of Gloves,1. Balance From Previous Month,1950,1950,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,21900,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,150,0,0,0,0,0,0,0,0,0,0,150,
,,5. Total Stock,1950,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,21750,
16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,4,0,4,4,0,2,1,0,0,0,0,0,15,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,1,0,1,1,0,0,0,0,0,3,
,,5. Total Stock,4,0,4,3,0,1,0,0,0,0,0,0,12,
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,84000,
,,2. Stocks Received,0,0,0,0,0,0,0,0,500,0,0,0,500,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,0,500,0,0,0,500,
,,5. Total Stock,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,84000,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,35,35,35,135,110,35,35,35,35,35,35,35,595,
,,2. Stocks Received,0,0,0,500,2000,0,0,0,0,0,0,0,2500,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,600,1075,0,0,0,0,0,0,0,1675,
,,5. Total Stock,35,35,35,35,1035,35,35,35,35,35,35,35,1420,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,4,4,4,4,4,4,4,4,2,2,2,2,40,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,2,0,0,0,0,2,
,,5. Total Stock,4,4,4,4,4,4,4,2,2,2,2,2,38,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,60000,60000,60000,60000,60000,60000,60000,60000,250000,1226150,927150,2596650,5479950,
,,2. Stocks Received,0,669000,974064,0,0,0,0,200000,3351150,0,2890000,0,8084214,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,343000,974064,0,0,0,0,10000,2375000,300000,1220500,794000,6016564,
,,5. Total Stock,60000,386000,60000,60000,60000,60000,60000,250000,1226150,926150,2596650,1802650,7547600,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,31620,12820,2200,2200,2200,2200,2200,2200,14910,11000,8500,11000,103050,
,,2. Stocks Received,0,0,0,0,0,0,0,74490,95000,0,0,0,169490,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,29420,10620,0,0,0,0,0,64280,98910,0,400,560,204190,
,,5. Total Stock,2200,2200,2200,2200,2200,2200,2200,12410,11000,11000,8100,10440,68350,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,1680,890,790,450,350,0,0,0,0,0,0,0,4160,
