state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,0,0,0,0,0,0,90,0,0,0,0,0,90,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,90,0,0,0,0,0,90,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,110900,110200,109500,330600,
,,2. Stocks Received,0,0,0,0,0,0,178000,112000,0,0,16,0,290016,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,178000,500,0,700,716,800,180716,
,,5. Total Stock,0,0,0,0,0,0,0,111500,0,110200,109500,108700,439900,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,1300,1200,1110,3610,
,,2. Stocks Received,0,0,0,0,0,0,122400,1600,0,0,64,0,124064,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,122400,200,0,100,154,120,122974,
,,5. Total Stock,0,0,0,0,0,0,0,1400,0,1200,1110,990,4700,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,500,0,0,0,0,0,0,600,1400,1443,838,435,5216,
,,2. Stocks Received,0,0,0,0,0,0,10072,1848,0,0,0,0,11920,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,500,0,0,0,0,0,9472,1002,0,5,403,3,11385,
,,5. Total Stock,0,0,0,0,0,0,600,1446,1400,1438,435,432,5751,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,1152,337,177,0,0,0,4800,4800,0,860,670,490,13286,
,,2. Stocks Received,0,0,0,0,0,0,6600,6000,0,0,0,0,12600,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,815,160,10,0,0,0,11200,100,0,190,180,90,12745,
,,5. Total Stock,337,177,167,0,0,0,200,10700,0,670,490,400,13141,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,1674,1081,1601,3656,2864,2212,2557,1847,1997,2376,1941,2716,26522,
,,2. Stocks Received,0,0,1400,400,0,900,0,1400,1000,1400,8400,600,15500,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,593,460,318,1592,1148,530,760,1044,1107,1835,7525,1243,18155,
,,5. Total Stock,1081,621,2683,2464,1716,2582,1797,2203,1890,1941,2816,2073,23867,
16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,39783,9799,43987,59831,56641,50262,55152,51852,43027,47873,36898,52484,547589,
,,2. Stocks Received,0,0,12000,2000,0,25200,0,60400,7200,5000,43201,5400,160401,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,2900,125,3025,
,,4. Stock Distributed,3005,1523,1653,6990,4605,1960,20690,99209,3020,18375,16015,22028,199073,
,,5. Total Stock,36778,8276,54334,54841,52036,73502,34462,13043,47207,34498,61184,35731,505892,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,2205,1340,3025,2960,2372,2232,5232,9347,7246,5325,4229,3480,48993,
,,2. Stocks Received,0,0,0,0,0,3500,3500,12800,0,1000,3700,200,24700,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,285,210,445,688,290,500,385,19459,3749,2096,947,1904,30958,
,,5. Total Stock,1920,1130,2580,2272,2082,5232,8347,2688,3497,4229,6982,1776,42735,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,,,,,,,,,,,,,,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,,,,,,,,,,,,,,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,,,,,,,,,,,,,,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,,,,,,,,,,,,,,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,,,,,,,,,,,,1,1,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,1,1,
17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,,,,4,1,,,1,,1,,,7,
,,2. Between 1 year & 5 years,,,,1,,1,,1,1,,,,4,
,,3. Total,,,,5,1,1,,2,1,1,,,11,
17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,,,,,,,,,,1,2,1,4,
,,2. Between 1 year & 5 years,,,,,1,,,,,3,,,4,
,,3. Total,,,,,1,,,,,4,2,1,8,
17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,,,,,1,,,,,,2,,3,
,,2. Between 1 year & 5 years,,1,1,6,,,1,1,1,2,1,,14,
,,3. Total,,1,1,6,1,,1,1,1,2,3,,17,
17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,,,,1,,,,,,,,,1,
,,2. 15-55 yrs.,,,,1,,1,,,,,1,,3,
,,3. Above 55 yrs.,1,,,,,,,,,,,,1,
,,4. Total,1,,,2,,1,,,,,1,,5,
17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,1,2,,,,2,,1,3,,,,9,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,1,2,,,,2,,1,3,,,,9,
17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,3,,2,1,,,,2,,1,1,10,
,,3. Above 55 yrs.,,,,,1,,,,,,,2,3,
,,4. Total,,3,,2,2,,,,2,,1,3,13,
17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,,,1,1,,,,1,,1,,,4,
,,2. 15-55 yrs.,,1,,2,,2,2,,1,2,,,10,
,,3. Above 55 yrs.,,,,,,,1,,,,,,1,
,,4. Total,,1,1,3,,2,3,1,1,3,,,15,
17.4.5,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being other Fever related,1. 6-14 yrs,,,,1,,,,,,,,,1,
,,2. 15-55 yrs.,,,,1,1,1,3,1,1,,,,8,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,2,1,1,3,1,1,,,,9,
17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,,,,,,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,1,1,2,3,2,1,1,2,1,1,15,
,,3. Above 55 yrs.,,,,,,,,2,,,,2,4,
,,4. Total,,,1,1,2,3,2,3,1,2,1,3,19,
17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,1,,,,,,1,2,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,1,,,,,,1,2,
17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,1,,,,,1,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,1,,,,,1,
17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,2,,,,2,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,2,,,,2,
17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,1,,1,,,,,,,,,2,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,1,,1,,,,,,,,,2,
17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,1,,,,,1,,,,2,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,1,,,,,1,,,,2,
17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion, obstructed or prolonged labour, severe hypertension or fits,,1. 6-14 yrs,,,,,,,,,,,
,,2. 15-49 yrs,,,2,1,,1,,2,,,,,6,
,,3. Above 49 yrs.,,,,,,,,2,,,,,2,
,,4. Total,,,2,1,,1,,4,,,,,8,
17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,,,,,,,1,,,,,,1,
,,2. 15-55 yrs.,,1,,,,1,,3,,,2,,7,
,,3. Above 55 yrs.,,,,,,,,,1,1,,,2,
,,4. Total,,1,,,,1,1,3,1,1,2,,10,
17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,2,1,1,,,,,1,1,,,6,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,2,1,1,,,,,1,1,,,6,
17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,,,,,,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,1,1,,,1,,,,,,3,
,,3. Above 55 yrs.,,,,,,,,1,,,1,,2,
,,4. Total,,,1,1,,,1,1,,,1,,5,
17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,2,,1,1,,1,2,2,1,1,2,13,
,,3. Above 55 yrs.,,1,1,,,1,,2,2,,,,7,
,,4. Total,,3,1,1,1,1,1,4,4,1,1,2,20,
17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,,,,1,,2,,,,,,,3,
,,2. 15-55 yrs.,2,1,4,4,9,4,5,6,9,6,5,1,56,
,,3. Above 55 yrs.,1,3,1,2,2,1,1,5,2,3,1,1,23,
,,4. Total,3,4,5,7,11,7,6,11,11,9,6,2,82,
Assam,1.1,Total number of pregnant women Registered for ANC,TOTAL,68310,70927,72597,73886,67995,75507,60649,61773,61308,58443,61427,68753,801575
,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,34422,35860,37321,37449,34221,37091,29685,31067,30979,31950,35317,40334,415696
,1.2,Number of Pregnant women registered under JSY,TOTAL,58637,62190,63646,64172,57545,66890,51925,54482,53884,51967,55668,62666,703672
,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,37826,38995,41829,44426,46508,49719,46649,47641,47474,44891,42419,43620,531997
,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,51781,54019,54704,56888,54357,61016,49454,49122,47347,44707,45088,50444,618927
,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,46876,52259,55826,54939,56499,61292,55447,53148,51195,48851,45941,48988,631261
,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,54742,57381,61185,62599,59985,67394,55320,55822,54191,52277,53051,58952,692899
,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,1137,1300,1490,1799,1208,1100,1168,1353,1338,1280,933,1135,15241
,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,71,92,78,654,98,104,143,161,234,184,152,114,2085
,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,10608,10966,11977,12396,12256,13585,13598,14411,16901,16706,19104,22207,174715
,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,390,401,424,379,542,459,570,568,399,586,603,527,5848
,1.8,Number of pregnancy test kits used at SC level,TOTAL,,,,,,,,,,,,,
,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,1025,750,845,865,843,1018,847,912,933,873,913,640,10464
,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,8321,6724,7648,8193,9126,9991,9584,10218,9932,8732,7809,7985,104263
,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,9346,7474,8493,9058,9969,11009,10431,11130,10865,9605,8722,8625,114727
,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,4991,4642,4736,5244,4780,6001,5958,4960,6170,5752,4799,4971,63004
,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,10,2,9,7,23,0,8,17,11,8,8,8,111
,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,28546,26132,26094,29970,36319,37240,39563,39094,40460,40873,37562,36317,418170
,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,15989,15384,15006,16901,19587,17363,24124,19758,22867,24331,22450,21001,234761
,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,22121,25237,24993,26497,28918,34636,32638,35430,38001,36113,35994,39423,380001
,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,17859,17215,20812,20781,22436,28857,22286,24409,28042,29316,26993,39894,298900
,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,0,1,7,3,0,62,0,0,0,0,5,2,80
,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,2733,2838,2855,3422,3340,3864,3934,3901,3859,3364,3361,3412,40883
,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,608,376,521,652,943,803,714,1147,1059,962,1366,1033,10184
,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,97,115,230,127,342,562,120,289,264,120,135,736,3137
,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,0,0,0,0,1,0,0,0,0,0,0,0,1
,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,142,115,79,187,215,218,203,201,150,199,218,161,2088
,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,281,352,355,337,441,475,469,530,483,424,489,432,5068
,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,1971,2062,1945,2200,2471,2911,2887,2949,3020,3034,2834,2944,31228
,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,2394,2529,2379,2724,3127,3604,3559,3680,3653,3657,3541,3537,38384
,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,1522,1443,1417,1802,1711,2113,1709,1746,1623,1742,1510,1314,19652
,4.1.1.a,Number of male live births,TOTAL,20360,18122,18835,21918,24853,26385,26913,26903,27977,27299,25100,24383,289048
,4.1.1.b,Number of female live births,TOTAL,18728,16420,16790,19612,22917,24672,25158,25560,25490,25467,23570,22605,266989
,4.1.1.c,Total number of male and female live births (4.1.1.a and 4.1.1.b),TOTAL,39088,34542,35625,41530,47770,51057,52071,52463,53467,52766,48670,46988,556037
,4.1.2,Number of still births,TOTAL,1204,965,1041,1129,1130,1269,1349,1245,1314,1496,1143,1327,14612
,4.1.3,Number of Abortions (spontaneous or induced),TOTAL,6357,6870,6550,5901,5985,5431,5025,5090,4982,5292,5286,5860,68629
,4.2.1,Number of Newborns weighed at birth,TOTAL,32952,30500,30885,36614,41188,42904,42550,43141,45224,45463,41762,40806,473989
,4.2.2,Number of Newborns having weight less than 2.5 kg,TOTAL,3386,3085,3273,3904,4657,4233,4765,4717,4596,4352,4396,3597,48961
,4.3,Number of Newborns breast fed within 1 hour of birth,TOTAL,34496,31129,31547,38298,41324,44862,43867,44121,48833,47600,44176,41422,491675
,5.1.1,Number of cases of pregnant women with Obstetric Complications and attended at PHCs,TOTAL,545,473,532,676,631,642,569,739,754,761,813,655,7790
,5.1.2,Number of cases of pregnant women with Obstetric Complications and attended at CHCs,TOTAL,913,1001,638,950,724,796,924,924,1018,926,756,919,10489
,5.1.3,Number of cases of pregnant women with Obstetric Complications and attended at SDHs or DHs,TOTAL,1572,1666,1860,1874,2706,2280,2263,2825,2025,2962,2220,2248,26501
,5.1.4,Number of cases of pregnant women with Obstetric Complications and attended at other State owned public institutions,TOTAL,,,,,,,,,,,8,,8
,5.1.5,"Number of cases of pregnant women with Obstetric Complications and attended at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 5.1.1 to 5.1.4)",TOTAL,3030,3140,3030,3500,4061,3718,3756,4488,3797,4649,3797,3822,44788
,5.2,Number of cases of pregnant women with Obstetric Complications and attended at Private facilities,TOTAL,306,226,210,284,274,349,680,441,214,387,249,340,3960
,5.3.1,Number of cases of complicated pregnancies treated with IV antibiotics,TOTAL,4378,4589,4480,4937,4398,4618,6595,6178,6269,6345,6311,5542,64640
,5.3.2,Number of cases of complicated pregnancies treated with IV Antihypertensive/Magsulph injection,TOTAL,605,817,653,695,644,540,761,777,835,961,1295,957,9540
,5.3.3,Number of cases of complicated pregnancies treated with IV Oxytocis,TOTAL,4524,3930,3954,4513,5277,5052,6845,6112,5711,6278,6664,5018,63878
,5.3.4,Number of cases of complicated pregnancies treated with Blood Transfusion,TOTAL,1179,1014,973,1335,1304,1047,1283,741,1154,1022,1359,1264,13675
,6.1,Women getting post partum check-up within 48 hours after delivery,TOTAL,23144,22169,21626,24986,29072,30927,30562,31777,33695,31267,31493,30112,340830
,6.2,Women getting a post partum check up between 48 hours and 14 days after delivery,TOTAL,17920,16908,15793,17865,21036,21909,20597,21629,23378,24182,21435,21124,243776
,6.3,PNC maternal complications attended,TOTAL,231,378,166,297,289,215,582,304,264,322,340,389,3777
