state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,,5. Total Stock,16000,16000,11000,1000,1000,1000,950,950,750,17100,16100,20600,102450,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,700,700,700,700,700,700,700,1700,1700,1700,1700,1700,13400,
,,2. Stocks Received,,,,,,,1000,,,,,600,1600,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,700,700,700,700,700,700,1700,1700,1700,1700,1700,2300,15000,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,2,5,2,3,1,,1,,,,,1,15,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,3,1,,2,,,,,,,,,6,
,,2. Between 1 week & 4 weeks of birth,3,1,,2,,,,,,,,,6,
,,3. Total,6,2,,4,,,,,,,,,12,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,,1,,,,,,1,,,,1,3,
,,2. Between 1 week & 4 weeks of birth,,1,,,,,,2,,,,1,4,
,,3. Total,,2,,,,,,3,,,,2,7,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,,,,,,,,,,,,8,8,
,,2. Between 1 week & 4 weeks of birth,,,3,1,2,,,,,,,8,14,
,,3. Total,,,3,1,2,,,,,,,16,22,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,1,,1,1,,,,,,,,1,4,
,,2. Between 1 week & 4 weeks of birth,1,,1,1,,,,,,,,2,5,
,,3. Total,2,,2,2,,,,,,,,3,9,
17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,2,1,,3,6,,,,,,,2,14,
,,2. Between 1 year & 5 years,,1,,1,3,,,,,,,1,6,
,,3. Total,2,2,,4,9,,,,,,,3,20,
17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,,,1,,1,,,,,,,1,3,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,1,,1,,,,,,,1,3,
17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,2,9,3,5,9,,,,,,,3,31,
,,2. Between 1 year & 5 years,3,6,3,6,2,,,,,,,1,21,
,,3. Total,5,15,6,11,11,,,,,,,4,52,
17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,1,,1,,2,,,,,,,,4,
,,3. Above 55 yrs.,1,,,,,,,,,,,,1,
,,4. Total,2,,1,,2,,,,,,,,5,
17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,,,1,,,,,,,,,,1,
,,2. 15-55 yrs.,5,1,1,1,3,,,4,,,,5,20,
,,3. Above 55 yrs.,,2,1,1,2,,,,,,,,6,
,,4. Total,5,3,3,2,5,,,4,,,,5,27,
17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,,1,,1,1,,,,,,,,3,
,,2. 15-55 yrs.,1,1,2,,1,,1,1,,,,2,9,
,,3. Above 55 yrs.,3,1,1,,4,,,1,,,,,10,
,,4. Total,4,3,3,1,6,,1,2,,,,2,22,
17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,,,,,1,,,1,,,,,2,
,,2. 15-55 yrs.,1,,,1,3,,,1,,,,,6,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,1,,,1,4,,,2,,,,,8,
17.4.5,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being other Fever related,1. 6-14 yrs,,1,,,3,,,,,,,,4,
,,2. 15-55 yrs.,,1,1,,1,,,,,,,,3,
,,3. Above 55 yrs.,,,1,2,,,,,,,,,3,
,,4. Total,,2,2,2,4,,,,,,,,10,
17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,1,,,,,,,,,,,,1,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,1,,,,,,,,,,,,1,
17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,7,4,15,4,13,,,6,,,,14,63,
,,3. Above 55 yrs.,6,6,6,3,4,,,9,,,,6,40,
,,4. Total,13,10,21,7,17,,,15,,,,20,103,
17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,2,2,2,,,,,,,,,6,
,,3. Above 55 yrs.,,1,,,,,,,,,,,1,
,,4. Total,,3,2,2,,,,,,,,,7,
17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,1,,,,,,,,,,1,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,1,,,,,,,,,,1,
17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion; obstructed or prolonged labour; severe hypertension or fits;,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,1,1,2,,,,,,,,,2,6,
,,2. 15-55 yrs.,9,3,8,4,3,,,,,,,3,30,
,,3. Above 55 yrs.,1,,2,2,,,,,,,,,5,
,,4. Total,11,4,12,6,3,,,,,,,5,41,
17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,9,3,4,2,4,,,,,,,9,31,
,,3. Above 55 yrs.,3,1,,1,1,,,,,,,1,7,
,,4. Total,12,4,4,3,5,,,,,,,10,38,
17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,,,,3,,,,,,,,,3,
,,2. 15-55 yrs.,,4,2,,1,,,,,,,,7,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,4,2,3,1,,,,,,,,10,
17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,1,1,1,,,,,,,,,,3,
,,2. 15-55 yrs.,10,9,6,12,17,,,1,,,,2,57,
,,3. Above 55 yrs.,5,5,5,6,3,,,2,,,,,26,
,,4. Total,16,15,12,18,20,,,3,,,,2,86,
17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,1,,,,,,,,,,,,1,
,,2. 15-55 yrs.,1,3,2,1,6,,,,,,,2,15,
,,3. Above 55 yrs.,2,4,5,4,2,,,1,,,,2,20,
,,4. Total,4,7,7,5,8,,,1,,,,4,36,
17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,2,1,,1,3,,,,,,,2,9,
,,2. 15-55 yrs.,6,5,5,8,11,,,1,,,,12,48,
,,3. Above 55 yrs.,9,12,13,17,24,,,2,1,,,24,102,
,,4. Total,17,18,18,26,38,,,3,1,,,38,159,
Daman & Diu,1.1,Total number of pregnant women Registered for ANC,TOTAL,364,322,321,368,357,331,371,417,409,472,383,422,4537
,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,105,138,119,111,123,128,157,186,169,184,144,159,1723
,1.2,Number of Pregnant women registered under JSY,TOTAL,,,,,,,,,,,,,
,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,112,130,138,154,183,209,172,184,174,243,222,207,2128
,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,209,159,173,135,135,172,177,187,190,169,155,193,2054
,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,118,140,166,135,127,130,149,167,176,190,167,199,1864
,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,86,101,172,129,164,142,119,87,98,117,97,112,1424
,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,3,,,,,1,,1,,2,,1,8
,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,,,,,,,,1,,2,,,3
,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,126,74,89,159,62,72,78,59,42,57,90,97,1005
,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,11,2,,2,2,,1,,,1,3,,22
,1.8,Number of pregnancy test kits used at SC level,TOTAL,,,,,,,,,,,,,
,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,24,35,28,15,26,20,27,26,32,34,42,27,336
,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,,,6,1,,9,3,,,1,,8,28
,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,24,35,34,16,26,29,30,26,32,35,42,35,364
,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,11,18,14,7,13,12,16,17,24,16,19,18,185
,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,,,,,,,,,,,,,
,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,87,89,71,77,137,121,102,101,99,91,89,104,1168
,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,15,6,14,12,19,20,16,15,10,6,9,13,155
,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,,,,,,,,,,,,,
,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,,,,,,,,,,,,,
,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,,,,,,,,,,,,,
,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,123,132,91,134,103,128,153,145,134,80,108,118,1449
,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,,,,,,,,,,,,,
,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,,,,,,,,,,,,,
,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,,,,,,,,,,,,,
,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,,,,,,,,,,,,,
,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,3,2,4,2,7,3,6,5,1,1,3,3,40
,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,6,11,6,16,21,17,10,15,10,15,9,14,150
,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,9,13,10,18,28,20,16,20,11,16,12,17,190
,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,19,30,21,31,30,29,55,34,36,26,22,17,350
,4.1.1.a,Number of male live births,TOTAL,54,62,49,43,75,63,60,58,64,66,71,74,739
,4.1.1.b,Number of female live births,TOTAL,56,61,56,48,88,86,72,69,68,60,57,64,785
,4.1.1.c,Total number of male and female live births (4.1.1.a and 4.1.1.b),TOTAL,110,123,105,91,163,149,132,127,132,126,128,138,1524
,4.1.2,Number of still births,TOTAL,1,2,,2,2,1,,,,,3,1,12
,4.1.3,Number of Abortions (spontaneous or induced),TOTAL,3,3,5,2,1,4,4,7,4,6,8,8,55
,4.2.1,Number of Newborns weighed at birth,TOTAL,97,123,102,89,163,139,131,127,129,125,120,135,1480
,4.2.2,Number of Newborns having weight less than 2.5 kg,TOTAL,11,13,9,9,13,20,10,13,11,12,19,23,163
,4.3,Number of Newborns breast fed within 1 hour of birth,TOTAL,90,92,80,72,128,116,108,107,111,97,98,107,1206
,5.1.1,Number of cases of pregnant women with Obstetric Complications and attended at PHCs,TOTAL,,,2,7,7,6,3,4,7,5,5,8,54
,5.1.2,Number of cases of pregnant women with Obstetric Complications and attended at CHCs,TOTAL,11,5,5,7,2,3,5,5,5,3,,3,54
,5.1.3,Number of cases of pregnant women with Obstetric Complications and attended at SDHs or DHs,TOTAL,17,21,8,16,21,17,17,21,10,15,11,22,196
,5.1.4,Number of cases of pregnant women with Obstetric Complications and attended at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,5.1.5,"Number of cases of pregnant women with Obstetric Complications and attended at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 5.1.1 to 5.1.4)",TOTAL,28,26,15,30,30,26,25,30,22,23,16,33,304
,5.2,Number of cases of pregnant women with Obstetric Complications and attended at Private facilities,TOTAL,,4,3,19,16,8,4,22,2,12,12,7,109
,5.3.1,Number of cases of complicated pregnancies treated with IV antibiotics,TOTAL,10,14,7,20,21,19,10,16,12,15,9,16,169
,5.3.2,Number of cases of complicated pregnancies treated with IV Antihypertensive/Magsulph injection,TOTAL,3,1,2,,,1,1,3,,2,,,13
,5.3.3,Number of cases of complicated pregnancies treated with IV Oxytocis,TOTAL,8,9,6,16,13,8,12,10,10,7,7,17,123
,5.3.4,Number of cases of complicated pregnancies treated with Blood Transfusion,TOTAL,13,5,,2,1,,2,1,,1,,,25
,6.1,Women getting post partum check-up within 48 hours after delivery,TOTAL,89,96,30,17,29,29,17,30,81,75,95,102,690
,6.2,Women getting a post partum check up between 48 hours and 14 days after delivery,TOTAL,22,46,73,60,130,116,101,95,47,47,36,33,806
,6.3,PNC maternal complications attended,TOTAL,1,1,,,,,,,1,,,,3
,7.1.1,Number of MTPs conducted at Public Institutions up to 12 weeks of pregnancy,TOTAL,3,1,3,2,1,4,3,4,4,6,8,6,45
,7.1.2,Number of MTPs conducted at Public Institutions for more than 12 weeks of pregnancy,TOTAL,,,,,,,1,,,,,,1
,7.1.3,Total number of MTPs conducted at Public Institutions (sum of items 7.1.1 and 7.1.2),TOTAL,3,1,3,2,1,4,4,4,4,6,8,6,46
,7.2,Number of MTPs conducted at Private Facilities,TOTAL,,14,14,12,,7,4,,9,5,6,6,77
,8.1.a,Number of new cases of RTI/STI in males for which treatment was initiated,TOTAL,7,9,10,5,12,5,6,7,16,9,12,24,122
,8.1.b,Number of new cases of RTI/STI in females for which treatment was initiated,TOTAL,49,42,53,70,57,88,76,68,99,90,87,91,870
,8.1.c,Total number of new cases of RTI/STI in males and females for which treatment was initiated (sum of items 8.1.a and 8.1.b),TOTAL,56,51,63,75,69,93,82,75,115,99,99,115,992
,8.2,Number of suspected RTI/STI cases for whom wet mount test was conducted,TOTAL,,,,,,,,,,,,,
,9.1.1.a,Number of NSV (No Scalpel Vasectomy) or Conventional Vasectomy conducted at PHCs,TOTAL,,,,1,1,,,,,,,,2
,9.1.1.b,Number of NSV or Conventional Vasectomy conducted at CHCs,TOTAL,1,,,,,,,,1,,,,2
,9.1.1.c,Number of NSV or Conventional Vasectomy conducted at SDHs or DHs,TOTAL,,2,,,,,,,,1,,1,4
,9.1.1.d,Number of NSV or Conventional Vasectomy conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.1.1.e,"Total Number of NSV or Conventional Vasectomy conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.1.1.a to 9.1.1.d)",TOTAL,1,2,,1,1,,,,1,1,,1,8
,9.1.2,Number of NSV or Conventional Vasectomy conducted at Private facilities,TOTAL,,,,,,,,,,,,,
,9.2.1.a,Number of Laparoscopic sterilizations conducted at PHCs,TOTAL,,,,,,,,,,,,,
,9.2.1.b,Number of Laparoscopic sterilizations conducted at CHCs,TOTAL,,,,,,,,,,,,,
,9.2.1.c,Number of Laparoscopic sterilizations conducted at SDHs or DHs,TOTAL,,,1,1,,1,,,,,1,,4
,9.2.1.d,Number of Laparoscopic sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.2.1.e,"Total Number of Laparoscopic sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.2.1.a to 9.2.1.d)",TOTAL,,,1,1,,1,,,,,1,,4
,9.2.2,Number of Laparoscopic sterilizations conducted at Private facilities,TOTAL,3,2,2,2,1,,,1,,,,,11
,9.3.1.a,Number of Mini-lap sterilizations conducted at PHCs,TOTAL,4,,3,8,8,9,3,11,12,16,4,3,81
,9.3.1.b,Number of Mini-lap sterilizations conducted at CHCs,TOTAL,1,2,2,,1,3,4,2,3,9,5,7,39
,9.3.1.c,Number of Mini-lap sterilizations conducted at SDHs or DHs,TOTAL,4,7,7,5,7,3,6,9,12,16,11,11,98
,9.3.1.d,Number of Mini-lap sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.3.1.e,"Total Number of Mini-lap sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.3.1.a to 9.3.1.d)",TOTAL,9,9,12,13,16,15,13,22,27,41,20,21,218
,9.3.2,Number of Mini-lap sterilizations conducted at Private facilities,TOTAL,6,3,3,2,5,2,8,6,,4,,4,43
,9.4.1.a,Number of Post-Partum sterilizations conducted at PHCs,TOTAL,,4,,,,,,,,,,,4
,9.4.1.b,Number of Post-Partum sterilizations conducted at CHCs,TOTAL,2,1,5,1,3,,3,1,1,1,,1,19
,9.4.1.c,Number of Post-Partum sterilizations conducted at SDHs or DHs,TOTAL,1,,,1,,,,,,,,,2
,9.4.1.d,Number of Post-Partum sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.4.1.e,"Total Number of Post-Partum sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.4.1.a to 9.4.1.d)",TOTAL,3,5,5,2,3,,3,1,1,1,,1,25
,9.4.2,Number of Post-Partum sterilizations conducted at Private facilities,TOTAL,4,5,12,4,5,10,3,4,11,5,7,9,79
,9.5.1.a,Number of IUCD Insertions conducted at SCs,TOTAL,,,,,1,2,,1,1,1,,,6
,9.5.1.b,Number of IUCD Insertions conducted at PHCs,TOTAL,6,5,9,3,10,4,14,3,9,7,6,12,88
,9.5.1.c,Number of IUCD Insertions conducted at CHCs,TOTAL,3,6,3,4,2,1,2,2,7,1,5,3,39
,9.5.1.d,Number of IUCD Insertions conducted at SDHs or DHs,TOTAL,4,,1,1,1,,,,,,3,1,11
,9.5.1.e,Number of IUCD Insertions conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.5.1.f,"Total Number of IUCD Insertions conducted at Public facilities i.e. SC, PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.5.1.a to 9.5.1.e)",TOTAL,13,11,13,8,14,7,16,6,17,9,14,16,144
,9.5.1A,"Out of above total, Post Partum (within 48 hours of delivery) IUCD insertions",TOTAL,,,,,,,,,,,,,
,9.5.2,Number of IUCD Insertions conducted at Private facilities,TOTAL,7,8,6,9,3,6,6,7,6,1,15,8,82
,9.06,Number of IUCD removals,TOTAL,4,,4,1,7,4,6,4,4,5,9,4,52
,9.07,Number of Oral Pills cycles distributed,TOTAL,394,374,412,487,584,628,667,682,601,566,471,394,6260
,9.08,Number of Condom pieces distributed,TOTAL,7030,9412,11598,11354,14634,13863,13523,14405,14135,19031,19365,20416,168766
,9.09,Number of Centchroman (weekly) pills given,TOTAL,,,,,,,,,,,,,
,9.1,Number of Emergency Contraceptive Pills distributed,TOTAL,31,43,5,8,29,5,10,14,11,18,11,9,194
,9.11.1.a,Number of cases of complications following male sterilization,TOTAL,,,,,,,,,,,,,
,9.11.1.b,Number of cases of complications following female sterilization,TOTAL,,,,,,,,,,,,,
,9.11.2.a,Number of failures following male sterilization,TOTAL,,,,,,,,,,,,,
,9.11.2.b,Number of failures following female sterilization,TOTAL,,,,,,,,,,,,,
