state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,,4. Total,5183,5695,7339,6375,5885,6128,6539,7510,6811,7441,6622,5653,77181,
Arunachal Pradesh,1.1,Total number of pregnant women Registered for ANC,TOTAL,2672,2942,3117,2906,2848,2585,2391,2180,1779,2021,2317,2355,30113
,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,886,1033,1182,1029,1010,1034,780,829,739,795,888,935,11140
,1.2,Number of Pregnant women registered under JSY,TOTAL,1699,2132,2108,2233,2100,1867,1731,1523,1358,1479,1743,1921,21894
,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,832,1202,1422,1322,1277,1218,1099,891,874,884,760,1022,12803
,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,1765,1841,1842,1790,1614,1534,1453,1278,1123,1250,1467,1655,18612
,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,1392,1346,1472,1356,1346,1270,1176,1079,921,1022,955,1065,14400
,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,1107,1372,1412,1869,1806,1226,1350,885,774,851,934,5042,18628
,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,26,88,81,56,68,44,28,79,26,23,64,65,648
,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,1,0,0,1,3,4,2,31,0,0,1,0,43
,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,608,739,796,807,738,737,665,485,598,586,631,628,8018
,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,22,42,43,48,52,47,49,23,46,36,42,34,484
,1.8,Number of pregnancy test kits used at SC level,TOTAL,13,1,4,2,4,2,15,12,1,4,11,15,84
,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,46,46,61,54,66,58,87,62,54,61,53,60,708
,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,25,41,64,55,56,49,76,51,47,33,52,67,616
,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,71,87,125,109,122,107,163,113,101,94,105,127,1324
,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,51,54,71,62,62,74,98,88,52,53,45,83,793
,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,2,0,16,3,10,13,11,41,51,11,20,24,202
,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,824,930,975,1138,1282,1254,1359,1252,1238,1172,1181,1074,13679
,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,721,800,741,980,1100,982,986,796,882,936,835,772,10531
,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,380,744,929,511,429,350,776,616,513,513,388,920,7069
,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,174,375,593,344,202,107,362,242,286,254,222,408,3569
,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,0,0,1,0,1,2,3,2,0,0,5,4,18
,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,165,194,201,189,233,233,8,193,172,186,8,8,1790
,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,20,20,0,0,0,0,0,0,0,0,0,24,64
,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,20,15,0,0,0,0,0,0,0,0,0,24,59
,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,0,0,0,0,0,,,,,,,,0
,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,0,1,1,0,5,2,1,2,0,0,3,8,23
,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,114,104,93,121,137,130,100,95,134,103,100,112,1343
,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,114,105,94,121,142,132,101,97,134,103,103,120,1366
,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,48,81,56,69,82,4,73,3,4,6,5,6,437
,4.1.1.a,Number of male live births,TOTAL,564,617,659,721,839,787,864,779,750,741,637,641,8599
,4.1.1.b,Number of female live births,TOTAL,530,581,611,694,766,783,825,754,733,698,619,582,8176
,4.1.1.c,Total number of male and female live births (4.1.1.a and 4.1.1.b),TOTAL,1094,1198,1270,1415,1605,1570,1689,1533,1483,1439,1256,1223,16775
,4.1.2,Number of still births,TOTAL,19,15,22,18,27,24,20,20,30,18,25,36,274
,4.1.3,Number of Abortions (spontaneous or induced),TOTAL,94,99,124,97,136,109,101,68,65,55,71,98,1117
,4.2.1,Number of Newborns weighed at birth,TOTAL,1062,1173,1183,1355,1334,1548,1438,1487,1268,1220,1222,1061,15351
,4.2.2,Number of Newborns having weight less than 2.5 kg,TOTAL,51,65,56,80,111,72,127,68,81,143,109,43,1006
,4.3,Number of Newborns breast fed within 1 hour of birth,TOTAL,1013,1035,1082,1212,1390,1350,1442,1396,1354,1283,1093,1056,14706
,5.1.1,Number of cases of pregnant women with Obstetric Complications and attended at PHCs,TOTAL,21,10,5,5,5,8,11,3,7,12,2,0,89
,5.1.2,Number of cases of pregnant women with Obstetric Complications and attended at CHCs,TOTAL,9,2,7,2,1,3,2,6,40,46,0,1,119
,5.1.3,Number of cases of pregnant women with Obstetric Complications and attended at SDHs or DHs,TOTAL,36,120,146,178,166,33,48,98,118,89,84,24,1140
,5.1.4,Number of cases of pregnant women with Obstetric Complications and attended at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,5.1.5,"Number of cases of pregnant women with Obstetric Complications and attended at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 5.1.1 to 5.1.4)",TOTAL,66,132,158,185,172,44,61,107,165,147,86,25,1348
,5.2,Number of cases of pregnant women with Obstetric Complications and attended at Private facilities,TOTAL,5,6,13,51,7,14,46,36,0,0,0,6,184
,5.3.1,Number of cases of complicated pregnancies treated with IV antibiotics,TOTAL,220,332,309,270,453,437,455,309,270,283,81,61,3480
,5.3.2,Number of cases of complicated pregnancies treated with IV Antihypertensive/Magsulph injection,TOTAL,11,5,13,29,42,10,11,5,12,28,10,8,184
,5.3.3,Number of cases of complicated pregnancies treated with IV Oxytocis,TOTAL,246,275,295,311,332,359,352,369,343,281,106,48,3317
,5.3.4,Number of cases of complicated pregnancies treated with Blood Transfusion,TOTAL,13,12,21,15,9,8,5,6,7,3,6,4,109
,6.1,Women getting post partum check-up within 48 hours after delivery,TOTAL,586,655,744,800,934,884,986,827,857,811,627,632,9343
,6.2,Women getting a post partum check up between 48 hours and 14 days after delivery,TOTAL,275,316,343,405,488,450,475,577,617,324,353,396,5019
,6.3,PNC maternal complications attended,TOTAL,9,6,10,21,9,12,1,30,10,15,12,30,165
,7.1.1,Number of MTPs conducted at Public Institutions up to 12 weeks of pregnancy,TOTAL,104,116,158,109,109,108,99,76,60,53,81,99,1172
,7.1.2,Number of MTPs conducted at Public Institutions for more than 12 weeks of pregnancy,TOTAL,17,6,0,6,10,19,19,10,10,4,8,20,129
,7.1.3,Total number of MTPs conducted at Public Institutions (sum of items 7.1.1 and 7.1.2),TOTAL,121,122,158,115,119,127,118,86,70,57,89,119,1301
,7.2,Number of MTPs conducted at Private Facilities,TOTAL,14,11,4,3,20,20,7,2,12,7,5,5,110
,8.1.a,Number of new cases of RTI/STI in males for which treatment was initiated,TOTAL,173,219,101,244,197,189,161,179,133,162,143,190,2091
,8.1.b,Number of new cases of RTI/STI in females for which treatment was initiated,TOTAL,474,436,173,469,320,222,223,269,243,253,211,272,3565
,8.1.c,Total number of new cases of RTI/STI in males and females for which treatment was initiated (sum of items 8.1.a and 8.1.b),TOTAL,647,655,274,713,517,411,384,448,376,415,354,462,5656
,8.2,Number of suspected RTI/STI cases for whom wet mount test was conducted,TOTAL,34,34,13,17,38,12,6,18,5,9,10,11,207
,9.1.1.a,Number of NSV (No Scalpel Vasectomy) or Conventional Vasectomy conducted at PHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.1.1.b,Number of NSV or Conventional Vasectomy conducted at CHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.1.1.c,Number of NSV or Conventional Vasectomy conducted at SDHs or DHs,TOTAL,0,0,0,0,0,1,0,0,0,0,1,2,4
,9.1.1.d,Number of NSV or Conventional Vasectomy conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.1.1.e,"Total Number of NSV or Conventional Vasectomy conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.1.1.a to 9.1.1.d)",TOTAL,0,0,0,0,0,1,0,0,0,0,1,2,4
,9.1.2,Number of NSV or Conventional Vasectomy conducted at Private facilities,TOTAL,0,0,0,0,0,,,,,,,,0
,9.2.1.a,Number of Laparoscopic sterilizations conducted at PHCs,TOTAL,0,0,0,60,0,0,0,0,0,0,0,0,60
,9.2.1.b,Number of Laparoscopic sterilizations conducted at CHCs,TOTAL,20,0,0,11,4,4,2,2,8,0,12,9,72
,9.2.1.c,Number of Laparoscopic sterilizations conducted at SDHs or DHs,TOTAL,20,18,36,4,9,20,27,4,106,0,4,32,280
,9.2.1.d,Number of Laparoscopic sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.2.1.e,"Total Number of Laparoscopic sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.2.1.a to 9.2.1.d)",TOTAL,40,18,36,75,13,24,29,6,114,0,16,41,412
,9.2.2,Number of Laparoscopic sterilizations conducted at Private facilities,TOTAL,2,3,48,0,0,0,6,1,2,1,3,2,68
,9.3.1.a,Number of Mini-lap sterilizations conducted at PHCs,TOTAL,12,0,0,0,0,0,0,0,0,0,0,0,12
,9.3.1.b,Number of Mini-lap sterilizations conducted at CHCs,TOTAL,0,0,0,49,1,3,3,0,0,0,0,0,56
,9.3.1.c,Number of Mini-lap sterilizations conducted at SDHs or DHs,TOTAL,19,8,21,46,16,12,31,16,28,32,36,14,279
,9.3.1.d,Number of Mini-lap sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.3.1.e,"Total Number of Mini-lap sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.3.1.a to 9.3.1.d)",TOTAL,31,8,21,95,17,15,34,16,28,32,36,14,347
,9.3.2,Number of Mini-lap sterilizations conducted at Private facilities,TOTAL,2,2,1,1,0,1,1,1,1,1,1,3,15
,9.4.1.a,Number of Post-Partum sterilizations conducted at PHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.4.1.b,Number of Post-Partum sterilizations conducted at CHCs,TOTAL,0,0,1,0,0,0,0,0,0,0,0,0,1
,9.4.1.c,Number of Post-Partum sterilizations conducted at SDHs or DHs,TOTAL,7,12,7,1,0,5,33,3,2,6,38,11,125
,9.4.1.d,Number of Post-Partum sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.4.1.e,"Total Number of Post-Partum sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.4.1.a to 9.4.1.d)",TOTAL,7,12,8,1,0,5,33,3,2,6,38,11,126
,9.4.2,Number of Post-Partum sterilizations conducted at Private facilities,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.5.1.a,Number of IUCD Insertions conducted at SCs,TOTAL,3,3,1,2,1,2,6,8,3,7,2,7,45
,9.5.1.b,Number of IUCD Insertions conducted at PHCs,TOTAL,34,36,31,37,27,19,17,32,14,24,5,5,281
,9.5.1.c,Number of IUCD Insertions conducted at CHCs,TOTAL,28,53,39,120,135,52,48,39,36,37,52,49,688
,9.5.1.d,Number of IUCD Insertions conducted at SDHs or DHs,TOTAL,150,160,174,187,171,169,180,120,99,122,111,104,1747
,9.5.1.e,Number of IUCD Insertions conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.5.1.f,"Total Number of IUCD Insertions conducted at Public facilities i.e. SC, PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.5.1.a to 9.5.1.e)",TOTAL,215,252,245,346,334,242,251,199,152,190,170,165,2761
,9.5.1A,"Out of above total, Post Partum (within 48 hours of delivery) IUCD insertions",TOTAL,34,16,16,35,33,24,34,21,26,23,1,59,322
,9.5.2,Number of IUCD Insertions conducted at Private facilities,TOTAL,26,0,20,20,24,19,16,15,10,17,0,0,167
,9.06,Number of IUCD removals,TOTAL,120,98,135,126,119,109,136,98,86,108,99,100,1334
,9.07,Number of Oral Pills cycles distributed,TOTAL,2013,2149,2044,3804,2057,2111,2357,1878,2073,1922,2214,2062,26684
,9.08,Number of Condom pieces distributed,TOTAL,3080,3212,3864,5831,3500,3061,3254,3075,2557,2332,2113,2212,38091
,9.09,Number of Centchroman (weekly) pills given,TOTAL,89,104,68,22,44,38,23,10,23,22,109,27,579
,9.1,Number of Emergency Contraceptive Pills distributed,TOTAL,381,391,368,947,369,424,474,312,369,467,507,754,5763
,9.11.1.a,Number of cases of complications following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.11.1.b,Number of cases of complications following female sterilization,TOTAL,0,0,0,1,5,11,4,0,7,7,0,0,35
,9.11.2.a,Number of failures following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.11.2.b,Number of failures following female sterilization,TOTAL,0,0,0,1,0,0,0,0,0,0,0,0,1
,9.11.3.a,Number of deaths following male sterilization,TOTAL,0,0,1,0,0,0,0,0,0,0,0,0,1
,9.11.3.b,Number of deaths following female sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,9.12,Number of Institutions having NSV trained doctors,TOTAL,42,39,47,54,47,47,53,51,49,55,62,56,-1
,10.1.01,Number of Infants (0 to 11 months old)received BCG immunisation,TOTAL,1941,1788,1729,1559,1746,1839,2566,2144,1922,1744,1489,1595,22062
,10.1.02,Number of Infants (0 to 11 months old) received DPT1 immunisation,TOTAL,2288,2259,1809,1679,1597,1865,2492,1910,890,414,334,336,17873
,10.1.03,Number of Infants (0 to 11 months old) received DPT2 immunisation,TOTAL,1919,2014,2413,1569,1572,1599,1903,2107,1779,792,445,344,18456
,10.1.04,Number of Infants (0 to 11 months old) received DPT3 immunisation,TOTAL,1934,1708,2088,2000,1545,1508,1618,1612,2064,1559,651,498,18785
,10.1.04A,Number of Infants (0 to 11 months old) received Pentavalent1 immunisation,TOTAL,0,0,0,1,0,0,1,339,1123,1294,1348,1428,5534
,10.1.04B,Number of Infants (0 to 11 months old) received Pentavalent2 immunisation,TOTAL,0,0,0,0,3,0,0,13,329,1064,1184,1304,3897
,10.1.04C,Number of Infants (0 to 11 months old) received Pentavalent3 immunisation,TOTAL,1,2,0,0,0,0,0,12,31,292,876,1280,2494
,10.1.05,Number of Infants (0 to 11 months old) received OPV 0 (Birth Dose),TOTAL,1107,1252,1163,1208,1341,1353,1615,1362,1229,1172,1053,1035,14890
,10.1.06,Number of Infants (0 to 11 months old) received OPV1 (First Dose),TOTAL,2289,2272,1789,1677,1615,1863,2484,2006,1766,1311,1333,1447,21852
,10.1.07,Number of Infants (0 to 11 months old) received OPV2 (Second Dose),TOTAL,1911,2004,2383,1565,1586,1590,1851,2089,2000,1533,1338,1345,21195
,10.1.08,Number of Infants (0 to 11 months old) received OPV3 (Third Dose),TOTAL,1938,1687,2070,1970,1579,1499,1629,1605,2019,1722,1343,1347,20408
,10.1.09A,Number of Infants (upto 48 hrs of age) received Hepatitis-B0 immunisation,TOTAL,631,761,720,736,657,619,855,769,829,713,647,623,8560
,10.1.09,Number of Infants (0 to 11 months old) received Hepatitis-B1 immunisation,TOTAL,2122,2153,1775,1618,1507,1731,2298,1948,1086,484,411,376,17509
,10.1.10,Number of Infants (0 to 11 months old) received Hepatitis-B2 immunisation,TOTAL,1840,1912,2379,1536,1516,1469,1682,2003,1806,835,538,378,17894
,10.1.11,Number of Infants (0 to 11 months old) received Hepatitis-B3 immunisation,TOTAL,1805,1628,1981,1954,1468,1373,1527,1528,1902,1602,733,476,17977
,10.1.12,Number of Infants (0 to 11 months old) received Measles immunisation (First Dose),TOTAL,1598,1812,1866,1647,1684,1542,2000,1746,1536,1318,1076,1222,19047
,10.1.12B,Number of Infants (more than 16 months old) received Measles immunisation (Second Dose),TOTAL,1038,883,761,825,782,786,974,916,874,817,711,805,10172
,10.1A,No. of Children aged 9 to 12 months who received JE 1st dose,TOTAL,275,237,180,141,179,152,316,285,166,209,215,285,2640
,10.1.13.a,Total number of male children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,803,770,878,762,850,733,897,811,713,626,572,618,9033
,10.1.13.b,Total number of female children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,699,711,750,727,727,709,829,725,654,624,517,572,8244
,10.1.13.c,Total number of children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month (sum of items 10.1.13.a and 10.1.13.b),TOTAL,1502,1481,1628,1489,1577,1442,1726,1536,1367,1250,1089,1190,17277
,10.2.1,Number of Infants (more than 16 months old) received DPT Booster dose,TOTAL,1464,1295,1177,1104,1188,1058,1213,1169,1066,1099,935,1044,13812
,10.2.2,Number of Infants (more than 16 months old) received OPV Booster dose,TOTAL,1477,1293,1160,1103,1140,1048,1205,1113,1053,1095,945,973,13605
,10.2.3,"Number of Infants (more than 16 months old) received Measles, Mumps, Rubella (MMR) Vaccination",TOTAL,12,1,1,4,26,7,13,7,16,11,19,16,133
,10.3.1.a,Total number of male children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,499,473,408,462,451,471,441,449,440,408,344,425,5271
,10.3.1.b,Total number of female children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,481,431,379,408,424,436,450,364,372,380,299,413,4837
,10.3.1.c,Total number of children (12 to 23 months old) fully immunised (BCG+DPT123+OPV123/Pentavalent123+Measles) during the month (sum of items 10.3.1.a and 10.3.1.b),TOTAL,980,904,787,870,875,907,891,813,812,788,643,838,10108
,10.3.2,Number of children (more than 5 years old) given DT5,TOTAL,525,336,294,346,256,342,363,302,345,258,247,296,3910
,10.3.3,Number of children (more than 10 years old) given TT10,TOTAL,417,413,418,482,493,389,413,432,350,310,309,322,4748
,10.3.4,Number of children (more than 16 years old) given TT16,TOTAL,416,382,410,495,360,379,440,379,312,304,302,319,4498
,10.3.5.a,Number of cases of Abscess reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,0,1,0,0,0,0,1,0,0,0,0,0,2
,10.3.5.b,Number of cases of Death reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,10.3.5.c,Number of cases of other complications reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,1,1,1,0,10,10,28,27,17,3,4,2,104
,10.4.1,Number of Immunisation sessions planned to be held during the month,TOTAL,758,767,874,872,854,800,964,1002,962,927,818,787,10385
,10.4.2,Number of Immunisation sessions held during the month,TOTAL,685,705,808,819,756,715,898,961,902,862,781,734,9626
,10.4.3,Number of Immunisation sessions held during the month where ASHAs were present,TOTAL,469,455,503,536,488,460,624,634,622,584,519,483,6377
,10.5.1,Number of children (more than 16 months old) received Japanese Encephalitis (JE) vaccination,TOTAL,418,309,336,281,205,209,293,235,101,214,195,234,3030
,11.1.1,Number of children (9 months to 5 years old) administered 1st dose of Vitamin A (Dose-1),TOTAL,1189,1499,1505,1413,1382,503,678,665,645,508,504,558,11049
,11.1.2,Number of children (9 months to 5 years old) were administered 5th dose of Vitamin A (Dose-5),TOTAL,926,968,985,963,1538,264,607,602,425,303,257,317,8155
,11.1.3,Number of children (9 months to 5 years old) administered 9th dose of Vitamin A (Dose-9),TOTAL,414,415,298,432,425,128,234,213,159,211,131,112,3172
,12.1,Number of cases of Diptheria reported in children below 5 years of age,TOTAL,3,0,0,0,32,0,0,3,3,0,0,0,41
,12.2,Number of cases of Pertusis reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
